"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
-20.445966481834,0,30.7790528517405,0,0.543704141091847,0,0.235262548140524,204.680518931137,0,956,6,1,1,0,0.0413618512061057,-4.89244835140317,0.957903463388409,48,0,0.827822395700201,0,1,43.1175538506536,0.984506276768606,0.632278387159924,13,0.411290183837848,0,3.94966659449452,0,-67,223.307412216914,1.53440724174274,29.3393745556227,0.750514471926989,3.30452308689103,1.70055758974043,1,0,0.0292672462384185,3.92843431012716,31,3,11,4.61749868126978,1.84958774561026,0,0,1.33539685023655,0,1,3.34853639977794,0.283345292957467,0,1,17.3567199544467,1.72573054705757,1.02585163000894,0,1,0.113937605747385,0,0.254387734202506,0.999673593466382,0,0,0.0981580698759254,3.17715997492561,12.1172747500936,0,1,39.6204674143383,0,1653.02124009962,0,0,0,1.42903679414708,1.66706890727967,0,0,1.10309595696178,0.249319411447612,0,0,4,-25.0399972518025,0,1,1,-4.65761304839843,1,1,4,28,0.263800808159809,9,0,3,41,0,0.0496453441879259,1,-0.339345255443637,0,23.8375884098901,2,2.15207297231782,0.0942264950664446,0.00166243040858352,0.0906528082668086,5,1.38362317007161,0.0494284080126719,1,0.000865176379101346,0.131868341012396,61.149597317232,-7.03761492742081,-0.942405744341582,3,8.62157919929189,1.86942086656132,-0.413899850509964,0,0,1,9.1439475322673,0.67273601735373,0.543147942152529,11,-0.888595773123825,86.0046207958291,1,6.73930747077453,8.36848611888304,1,1.16275650921533,0.242227742296036,0.0259161446913592,1.06325603155416,0,8,-1.48035901286934,4,15,1.92027149501712,1.3497189122701,2,84.8282347257091,0,2.70565383930995,0,0.282399587999995,-0.882675807673214,6,22.9240122743128,1.10215265385899,31,5,1,0,22.9068166150138,0,0.233901138082846,0,1.16030323649055,20,1.03926981623118,0,0.846276777014936,6.29394852701212,22.6839499558478,1,3.13134413323759,1.90751098268912,0.189165721282742,0.0403053272471922,0.0679313768478592,-0.0200045771183133,-0.580461857779778,-0.46184341896036,1,0,7.34054285253965,1,0.470748225247864,0,5,6,21.2068794574165,1,10.7279426715788,0,2.55517578290971,1.80373921228216,6,-42.9874277611825,1,-19.5394478602608,23.2557294928907,21.7998780364507
-22.3009977278457,0,19.5123237077926,1,0.617339088769044,0,0.433147082642455,205.331546939486,0,1023,8,0,0,0,0.0430825342418343,-3.90527317499383,0.974806815765244,-11,1,0.400736874284106,0,0,46.5408034886012,0.987370831844504,8.71329867804175,12,0.399807422950807,0,3.81214168478479,0,-105,137.522420570375,0.658930740934086,35.4780042984107,0.917715786080258,4.49467402437006,1.5175074924811,1,0,-0.493356864166006,4.06653992765957,31,4,13,1.56423532607937,2.36993647591448,0,0,0.627330561675942,0,1,7.04195900700377,-0.672330502803096,1,1,15.4404457284122,2.84740485864884,0.0657617163209643,0,1,0.266435803082846,0,0.459270165049652,0.974022188252179,0,1,0.0858748607837684,3.98811283936629,11.1770319678567,0,0,66.8779644925867,0,1666.05299364887,0,1,0,1.60404412121742,0.83353221246354,0,1,1.10253796710683,0.00603679911054215,1,0,2,-37.176409142927,0,1,1,-5.17792728359254,1,0,4,28,0.398339568982986,21,1,12,16,1,0.0811823793554241,1,2.95589466467423,0,25.428714262429,2,2.08873635909727,0.553880491304941,0.000877587229287022,0.0700362585418284,3,0.314537947271861,0.0368096952129455,1,0.000515100172198276,4.88260833381129,64.9700518543474,-0.6787050677029,-0.87622023467283,6,10.1153892710203,1.26802175853301,0.167205841451484,0,0,0,8.47258601139657,0.365176298101342,0.0928566543776227,10,1.86883555689369,48.2246289734789,3,3.93698203544122,6.97450392596942,1,1.04743014560268,-0.249983027264463,0.065311041069839,2.57693684989094,0,0,-0.378538316741793,1,9,0.835127949661671,1.95182913294066,2,-41.4284911477954,1,2.71281643819449,1,0.255551047785234,-0.391909086749427,9,59.2469047019344,1.17326970422315,26,3,1,0,22.3362993560718,0,0.290942297313187,0,1.33440396900488,20,2.8068636722103,1,-0.464023939026688,4.97099308722837,30.4333077311617,1,-0.153315130621039,1.18585550651438,0.480137369864407,-0.9832684567364,0.0218859058914922,0.696750805689243,-0.82701251737168,0.155034947898147,0,0,2.83289010176954,0,-0.121446129989091,0,3,7,22.1037065469876,0,9.97717083355739,1,3.72171343394104,3.25326563365497,6,-72.1080426160269,5,-7.77608005761236,24.52276593439,16.1423798079028
-12.2533845564565,1,26.940670311877,1,0.889736051496692,1,0.346405503521634,197.77941232311,1,852,6,2,0,0,0.156293283010161,-2.94337660488136,0.998061732038869,15,0,0.88482295538039,1,1,36.9120801134944,0.975960576212292,16.2839486835445,9,0.385521127431463,0,3.91458772508869,0,-102,113.479504755773,1.29826081026963,19.70073642185,0.830540210843222,4.34947488465044,1.73657127687762,1,0,-0.910384903770321,12.6981840223348,36,6,17,-2.36622374538639,0.648942636378418,0,1,0.970343272758061,0,1,10.5391358032862,-1.53494689292616,1,0,18.3504087795088,0.935544064073605,0.816048639254051,0,1,0.23048219629588,0,0.688507192225828,0.992468451485527,1,0,0.031619657209204,2.2284139821815,12.1054423174318,0,0,3.46215815402182,1,1620.84961521759,0,0,0,0.966736317245345,1.15628352547015,0,0,1.10788410938416,0.135273495193328,0,0,5,-19.335061272256,0,1,2,-1.28190246162343,0,0,2,27,-0.26582012061053,17,0,4,21,1,0.025167370136357,1,-0.89723687050924,0,27.3710222815003,0,2.44919442578019,0.0180980651656752,0.00177488749563931,0.0719598919723746,6,0.135460016196893,0.0460758491887952,1,0.00071952820562742,1.49019049943198,51.8345032653438,-29.9556232041542,-0.961312228005494,4,11.8898373744695,-0.605510921686956,-3.33613961507334,1,0,1,11.9740486808503,8.69659926567167,0.254070558666104,13,-1.77567747903685,49.3782358195958,0,6.79606674057744,2.93231170489176,1,1.25491263014524,0.356622733101131,0.120250941807801,3.42791578777275,0,22,-2.57438146601251,4,3,0.534617713556208,2.14082986248197,4,-78.4929231920626,0,2.7194791916161,0,0.316102296421333,0.651144593891866,9,12.9471963964365,1.20270725657645,18,1,1,0,35.8448712315536,0,0.467520345650388,1,1.06453673621133,11,0.341109424938522,1,2.55501430303967,7.47929997482134,-2.43297358607189,0,-0.52901140002355,1.4417866120568,-0.346088136181859,-0.103816247274868,0.116290448931525,-1.02459620480126,-0.808856521080828,-1.17216896739262,1,1,-1.07545066257718,1,-1.36399482016329,1,0,1,24.0440038180884,1,10.2795233148047,1,3.67535185305297,-2.39698151655586,15,-39.1603584689679,0,-1.89025136926611,20.0403711760285,19.0239672173351
-18.4866940964541,0,27.0918964417208,0,0.95549707437692,0,0.181646779945646,194.178527990026,0,1149,7,1,1,0,0.447319539165949,-5.17682686778028,0.997166094503767,-11,1,0.678200781185892,0,1,39.2923714933912,0.974333364436782,46.5969454064741,8,0.258101629980718,0,3.79385557321498,1,-80,163.278266643876,1.08403454485298,30.4142305633437,0.865409557036068,5.21536831521475,1.98033310978978,1,0,-1.52693741991714,9.02330341479041,20,3,14,-2.12210783146269,0.864074043050475,0,1,0.921042406942501,1,1,14.7159944069661,-0.517012520366431,1,0,21.8796410568472,0.362612989459678,-0.118151524934393,0,1,0.118101847144039,0,0.450077052919764,0.987980718915214,0,0,0.0451105685270335,2.88909131760224,8.02579221640858,0,1,25.4817332594623,0,1709.52404576867,0,0,1,1.04121969670038,2.00294723336624,0,0,1.10044390764855,0.105132935688837,0,0,1,-23.4376576616641,1,1,1,-5.25690975064211,0,0,2,31,-1.08595026520037,20,0,7,18,0,0.0132034853327578,1,0.473710568348857,0,39.0343894084837,0,2.13711242289887,0.0498911720798411,0.0017522674512675,0.0425813257730064,2,0.0126301213091276,0.0430490586358313,0,0.000206255527166365,0.323447774458403,52.0613045339715,-6.56756615205659,-1.06315996325716,1,5.2715987067802,-0.204742988919207,-1.35944715967649,0,0,0,11.9887293951474,7.94392752567889,0.592441795498108,9,2.28515776112985,65.0543515904751,3,6.22533359438839,6.24772256191886,1,1.18106088698949,0.624855963993381,0.0927985008316025,38.7735831924879,0,19,1.04034335246204,1,8,3.9361738876553,2.8330092515233,0,75.8120044300417,0,2.72893360257727,0,0.433560179946684,-0.822232449897174,15,21.6080295968861,1.08371592146121,20,2,1,0,23.1318625823166,1,0.350779507758325,0,1.64274729164366,9,0.327462159074708,1,1.41212443765328,5.49201593176365,12.176123427232,0,-0.722985223537562,0.751702991627873,0.03127305336073,-0.993207161626977,0.124307110099784,-0.288785825166098,0.0919664338281741,0.340800792717515,0,0,2.51456221746412,1,0.619187028245592,1,0,5,28.3670131336676,1,9.98915812329922,0,3.6908561712745,1.45146560894537,14,-38.7112980117974,0,-3.76593885423695,15.0253689785603,18.2734421104273
-15.682206238129,1,19.991094515986,0,0.507614931262918,1,0.126883246612488,191.955540290804,0,919,5,2,0,1,0.133118818287904,-3.62105283384314,0.98386201518605,9,1,0.569431064007882,0,1,40.811269654231,0.985346387521847,8.55328204672859,10,0.591836044152148,1,3.8656109874502,0,-66,5.68453861779063,0.477590976891028,33.0701456882633,0.779686571321003,3.19724373951049,2.0171477003371,1,0,1.61151060486669,8.06918455366335,31,2,18,-3.37266022188298,4.98633422090629,0,1,4.15801931324722,0,1,5.31770535369454,-2.5137887784588,1,0,27.110517669452,2.60871452337851,-0.232878162502354,0,1,0.364113753343115,0,0.615121921091101,0.999163740993019,0,0,0.0114889454751216,2.35607846499692,27.5082971770612,1,1,31.4537282293198,0,1691.55660271264,0,1,0,1.21403347180473,-0.15761619447609,0,0,1.09546066240925,0.06187737452873,0,0,4,-18.3208156795353,0,1,1,-3.60704194442755,1,1,2,32,2.61367320918026,29,1,8,30,1,0.0433154977343438,1,0.903823093644613,0,41.4973814243984,8,2.41780460561332,0.0146159931555065,0.00243345184087275,0.0970369911189853,5,1.28544687735965,0.041692331079807,0,0.000295708760598322,0.621358775263125,52.289566466443,-16.2120832084639,-1.10461268348376,8,5.46109123075144,-2.10504922745234,-0.565557428942654,0,0,0,11.5216945873691,76.9151440374247,0.687822340084865,13,0.474569546611506,55.5537838293795,4,10.7035218655017,2.09600596547936,1,1.19708434354769,-0.683988452294698,0.0100156661469284,2.43114057800615,0,25,0.864594771586756,1,9,0.00501753127096771,1.81543852556212,2,-73.6695393188679,0,2.71434033994446,0,0.486831747710878,0.937738632139594,11,41.8640150313977,1.20772404425272,32,4,0,0,27.0383506241896,1,0.555152057875527,3,1.15575507685951,18,1.00501843772827,1,1.37425873506787,5.13578695550734,4.87621221832782,0,2.26547682142398,0.636347242073635,-0.403655501960878,-0.319765844999223,0.0452429609566759,-1.12696152456097,-1.27091920165102,0.0822051596841234,1,0,0.247451718282321,1,-1.17631553235626,0,0,6,17.4733405825563,1,11.7948734164203,0,3.95444906125622,2.95246143200658,14,-32.7584732273806,9,-25.4518776139609,30.2325232364043,22.3191814697837
-18.9472534137901,1,36.9693837293944,1,0.468343436383088,0,0.337182062345246,198.347922944312,0,982,3,0,0,1,0.0631451119795146,-4.36764444183326,0.972200110111409,41,1,0.506534268476964,0,0,45.3918744353994,0.970094936025217,0.208925173332095,10,0.33474744872584,0,3.79393442069372,0,-73,171.538163559435,1.2378275657431,34.5630339268954,0.886188671183534,3.82566195010803,2.58495416633437,1,1,-0.421497370841422,14.263931849872,29,7,14,17.1276091285293,0.814444423992602,0,1,1.32652258661521,0,1,3.74865777249184,-0.496130072849601,1,0,13.5826694351669,0.949291537243523,0.549078822250915,0,1,0.214154765515816,0,0.372101390812761,0.99433356407567,1,0,0.0463531168607175,2.62577872702402,17.7024097789802,0,1,46.3523312294762,0,1723.98853918856,0,0,0,1.28403866273277,0.989003601139114,0,0,1.09576603014715,0.0922777499591246,0,0,2,-33.057102569207,0,1,2,-4.60508292187883,1,0,5,33,-0.753646605834835,13,0,8,26,0,0.0547258479781127,1,0.0723609917390907,0,24.3298664701894,4,2.2482536486275,0.0019938778906425,0.00191317753452016,0.0914968658814986,7,0.566657840148583,0.0421065201148114,0,0.000685662152587825,0.146816614838434,57.432999484225,-20.5720177001167,-0.946369720234044,2,8.50918244685988,0.275667746846933,0.0911977458614253,0,0,0,5.57283459717254,34.4415117307059,2.15334996967308,14,-2.82018927992694,50.4349548786131,4,25.6265271569106,10.2108317283482,1,1.15533812585722,0.409077105301539,0.0896002830808228,1.05881306245696,0,6,1.65468894537054,1,5,0.58767556108601,1.52357847271335,2,85.0510300865046,1,2.70681205201695,1,0.920841204844817,-1.39240717277208,3,13.6406130887727,1.26364058746817,25,5,0,0,26.5270599495742,1,0.694293972696607,0,0.759879627147116,10,-0.817313873256678,0,-1.19112754609635,4.60542230318397,-14.0017292862974,1,-0.055041178333489,0.804953141824068,-0.357569500697453,-0.00924145817798043,0.111671797650322,-0.380513837999331,-1.20316645528135,1.2604970906277,1,0,-2.27800523239314,1,0.0390229111179749,0,7,8,26.3332588703647,1,9.90974685919558,0,3.12698410186758,1.64382429927677,10,-64.3996426061633,8,-7.95289044830278,14.4711654340591,19.2250349779677
-13.8776685497167,0,16.3957239536207,0,0.9130189492184,1,0.499285033842443,202.838242978946,0,982,12,1,1,0,0.418878943729858,-5.13222092678734,0.98146029534563,29,1,0.739705910849553,1,1,22.7970707468562,0.98139488539606,3.87244055647691,10,0.437257796864285,0,3.6041525176644,0,-85,42.2424237135964,2.13872042085094,14.6796088170468,0.831517433407322,3.47295199683822,1.87830831659286,1,0,-2.23050257923779,5.80306908176717,6,1,21,-0.721894916427216,0.79938729542601,0,0,-0.647286544329799,0,1,3.70529117839325,1.61463055563363,1,0,26.7491389900901,0.917561539328942,-0.2546451625285,1,1,0.201904703154631,0,0.0827408465548037,0.964283541927646,0,0,0.0318449899097107,2.87983504621183,19.4561885201335,0,1,10.0345426310355,0,1668.19656652837,0,0,0,1.07177860497041,1.00803518828771,0,0,1.10960576173021,0.110812177163325,0,0,4,-17.0025560925367,0,0,0,-2.4237915343089,1,0,1,23,2.22951160287593,18,0,6,18,1,0.0237687898955161,1,2.48671541881023,0,98.8997301094534,3,2.35290768475234,0.137607716604117,0.000483069221392039,0.0703323381428763,5,0.000975517716245886,0.0385034288491264,1,0.000832059397440909,1.5639574205218,58.692327610854,6.70686905073864,-0.990394949804874,10,11.4807094679837,0.895583006666608,0.831977589865147,1,1,0,8.89591602844206,360.071654350646,2.39508760163206,12,-0.67367944341228,54.1609464311385,1,43.334322002469,6.4952917093906,1,1.21897483249468,-0.638074006569265,0.127260769910865,0.818881956209879,0,0,0.611836825690841,1,13,0.145438276679166,1.28791937144078,0,-17.9046892159413,1,2.72753523096166,0,0.212511423443851,-1.7756163676522,9,36.5104982350423,1.34555773376998,41,6,0,0,20.6362575183895,1,0.493820975135587,1,1.05331145078621,7,0.818647965693963,1,1.61000632949076,6.87411009087506,94.4217142562578,1,0.172202099698493,0.875507168653161,0.464088565550587,-0.0445028716743526,0.0980999327803291,1.89636226620618,1.83241327212291,-0.882484942556749,0,0,2.83232347431722,1,-0.906773912728012,1,0,11,12.6021796206648,1,10.1240293435038,0,5.96472499110075,-0.854214620109953,8,-56.377670796108,0,3.33727988199349,21.3361771889024,22.9247776648809
-16.9811289987175,0,30.1852045899506,0,0.96105292009373,1,0.0712237514357393,202.187472880705,1,1014,10,2,0,0,0.113271532130553,-5.16500032008526,0.996970058353349,17,1,0.918071259478526,1,0,30.6152745445188,0.981695020439535,1.55125960365929,11,0.270509750989388,0,3.75747885234901,1,-95,244.471893576532,0.240732477353913,20.152658970526,0.944044728379505,2.63158499693986,1.76683425571872,0,0,-0.45403164660829,7.95082421378806,22,6,15,-0.227147720481512,0.254826491767766,0,0,-3.30762471075578,0,0,4.69784717954965,-0.387226201387237,1,0,22.7505497193645,1.27186132130599,0.599482983839721,1,1,0.0767050601652754,0,0.36666889208722,0.960800555955708,0,0,0.100999539624613,3.25423283682968,10.0547653874618,0,0,66.2875698595224,0,1683.47734441291,0,0,0,1.00443025544907,0.673168143061661,0,0,1.10523640979703,0.387092503057151,0,0,7,-37.3724906150691,0,0,0,-3.74482265031511,1,0,2,19,-0.713246600320223,5,0,13,19,1,0.0387944558626534,1,6.47355487220553,1,44.6435863532709,3,2.59928813317551,0.0228040649505065,0.000724718258717728,0.0687224439820761,4,0.0197768681143256,0.0425472290176036,0,4.20560591154457e-05,0.217458509179967,83.5353852548808,-2.02109106395597,-0.916039839118072,2,10.6949168149698,0.607041918261584,0.575422023166055,1,1,0,6.87079702605132,789.95071171435,1.84363963538511,11,0.0633123873699661,53.4703855377977,0,15.1772772184828,4.88242908484588,1,1.12270706628824,0.454025610356327,0.0710973455539505,0.352053046121362,0,0,-0.434914479170904,4,11,1.46642441424512,1.41967185266853,4,-79.7010568792574,1,2.72835845362009,1,0.511407136493049,-0.198418339104,4,19.0338695766854,1.25663397536251,31,3,1,0,25.4106250587357,1,0.51428755943681,4,0.913083032188177,11,0.291870036425031,1,1.13344881452026,7.00545651248905,30.2934563690709,0,-1.15253254028797,1.37169028894588,0.365526922645146,-0.251082204796041,0.0379632389733201,-1.76543631300514,0.687732740249501,-0.55212441366026,0,0,3.22978954467374,1,0.966853038811204,1,5,2,27.5681282152924,0,10.0672470438334,0,3.34279701816841,0.120704225653588,10,-33.3949043425186,4,-5.12121438517662,19.5258323093054,18.7462957874579
-20.2593889931023,1,33.2491630057374,0,0.457141766535805,0,0.249944733661265,198.480443841629,1,1015,6,1,0,0,0.0620871919829966,-5.3139184652838,0.931477822400051,49,1,0.480434484662262,0,1,26.5520822700089,0.981394384361032,12.07627784844,12,0.586963949150822,0,3.94267141094033,0,-106,47.2092052771159,0.778215421372311,24.1906611845245,0.833730414700242,3.54220766990066,1.47228509271828,1,0,0.47408280734958,7.41204299020843,27,2,17,1.14884966712628,0.963872227708194,0,0,0.238231540367186,0,1,3.57659347529918,0.198565495694744,1,0,22.0851526799872,2.96076158268181,-0.278539833392633,0,1,0.204152805936476,0,0.704714611173717,0.994851668726846,1,0,0.056409992157125,3.31952247770736,11.1166741367456,0,1,20.3570485070271,0,1662.5171987409,0,0,0,0.910366908567259,0.0917400998480911,0,0,1.10463528604828,0.220331849251251,0,0,4,-18.2556350716618,0,0,0,-3.62845753659067,0,0,2,23,1.3876804760566,5,0,5,47,0,0.0365814417131348,1,-0.245673091448472,0,11.9870536940303,0,2.32318766478307,0.0368769377125549,0.000712659028705206,0.0485937719872661,8,1.54181991108508,0.0417222206794513,1,0.00300078145304571,0.526701601150096,81.2974349281922,3.80775208157606,-0.971424402157551,9,9.54493104902701,-0.295511714079766,-0.338419686274833,0,0,1,40.1341386650039,3.24406477199494,-2.35174339045682,7,0.683015102263679,45.9618210629102,1,3.72377304938172,10.9812979720363,0,1.28412972443507,-0.616030801621981,0.0697165972024661,0.534971528174858,1,21,-2.01324638412798,3,6,4.42025156210932,1.3372508924765,1,-79.7356169899508,0,2.72695375432767,1,0.433009275415835,0.155128035976214,5,40.1576354802425,1.14347136270747,21,3,0,0,26.2483186170319,0,0.43901542642456,1,1.53298583636934,13,0.379226022142139,1,-0.745648550792083,6.64142086476608,10.2907385222155,1,-1.12971926772812,0.818239516067703,0.499188406488927,0.842963896619458,0.0512301665949732,1.53923076837486,-1.65827711425533,-1.22764565992779,1,0,2.66809311665575,1,-0.670742428611033,0,0,4,17.3577965846726,0,11.9976023127652,1,2.8652961887199,0.114187462735837,11,-32.3360467667625,4,-11.8788100835658,19.8649560379914,25.558259114993
-21.524070415795,0,34.9408580067632,0,0.842652317001634,0,0.404226874232378,197.575512106814,1,914,11,0,0,0,0.0427597213800512,-4.74668351582333,0.977279193453745,26,1,0.850051610568012,1,1,41.8813736250434,0.975240488965213,11.7303494773667,19,0.386804782582889,0,3.85351605900965,1,-73,213.080599391105,1.01575511472347,37.5663479999385,0.75157925037068,4.57172121459886,2.66439409772942,1,0,-0.472082822433191,7.48573171664786,4,3,17,-0.0500988189102132,1.50087631687718,0,0,2.34621354744014,0,1,2.734764886116,-1.02711072189564,1,0,28.2847606239251,1.87225781409619,0.796609261304827,0,0,0.17239105390667,0,0.800700140067607,0.978966781874166,1,0,0.110739491999626,2.42299170583388,11.0272563919055,0,0,25.8940575809216,1,1724.22785096097,0,1,0,1.41842085122319,-0.130502208950427,0,0,1.09591285763452,0.540674454032187,0,2,7,-32.1480164040916,0,1,1,-5.10470811026069,0,0,1,31,-0.820954680466899,14,0,4,25,0,0.0293188561056685,1,0.711131077306663,0,28.9620203523538,1,2.13581597468452,0.0620674634291761,0.0023598863650755,0.0821858646298339,7,0.000640557024323318,0.0354031007658521,0,0.00915298956093624,2.245573641434,60.6514974342032,-22.0333002986765,-0.922588246606116,4,6.36380449570993,-0.865868016770986,-1.28999623053049,0,0,0,25.3889397000906,3.26963854473974,0.251653797444251,9,-0.895561595402108,59.2424712369244,5,10.8047348446178,7.02231079182142,1,1.18010659227699,0.369646023111341,0.0981211873128981,4.80824472884602,0,18,1.91539896270148,4,8,3.67197368291545,1.79547128137003,0,47.0074979176012,1,2.74540981713398,0,0.676969225255482,-0.307386203372559,4,14.6992436118971,1.29439413055574,21,3,1,0,26.8989671803705,0,0.451546435890831,0,1.00260803586168,10,-1.26581953201213,1,-0.87616555911265,4.20921055824844,-0.363852479611124,1,0.185076327000584,1.34386409843854,0.417694616828888,-0.205063812460419,0.102541612858203,-0.278802786779367,1.23738965658115,1.49030976720005,0,0,2.66863291044918,1,0.218685136046045,0,0,2,24.5024269298824,1,10.5679261547764,0,2.51846311097826,2.99522933259453,8,-38.9904552159605,4,-19.9427680866501,28.4733976332652,21.8847666052964
